Exercício: 2023
Período: 6o. bimestre
Escopo: Estados/DF
Anexo 06 - Demonstrativo do Resultado Primário e Nominal
Tabela: Cálculo Acima da Linha - Receitas Primárias
Instituição;Cod.IBGE;UF;População;Coluna;Conta;Identificador da Conta;Valor
Governo do Estado do Rio de Janeiro;33;RJ;17463349;"RECEITAS REALIZADAS (a)";"Contribuições";"siconfi-cor_RREO6ReceitasDeContribuicoes";174773954,49
Governo do Estado do Rio de Janeiro;33;RJ;17463349;"RECEITAS REALIZADAS (a)";"Receita Patrimonial";"siconfi-cor_RREO6ReceitaPatrimonial";28166416770,12
Governo do Estado do Rio de Janeiro;33;RJ;17463349;"RECEITAS REALIZADAS (a)";"Aplicações Financeiras (II)";"siconfi-cor_RREO6AplicacoesFinanceiras";3005706393,14
Governo do Estado do Rio de Janeiro;33;RJ;17463349;"RECEITAS REALIZADAS (a)";"Outras Receitas Patrimoniais";"siconfi-cor_OutrasReceitasPatrimoniais";25160710376,98
Governo do Estado do Rio de Janeiro;33;RJ;17463349;"RECEITAS REALIZADAS (a)";"Transferências Correntes";"siconfi-cor_RREO6TransferenciasCorrentes";11453455075,00
Governo do Estado do Rio de Janeiro;33;RJ;17463349;"RECEITAS REALIZADAS (a)";"Cota-Parte do FPE";"siconfi-cor_RREO6CotaParteDoFPE";2052484856,93
Governo do Estado do Rio de Janeiro;33;RJ;17463349;"RECEITAS REALIZADAS (a)";"Transferências da LC nº 61/1989";"siconfi-cor_TransferenciasDaLCn611989";702459193,31
Governo do Estado do Rio de Janeiro;33;RJ;17463349;"RECEITAS REALIZADAS (a)";"Transferências do FUNDEB";"siconfi-cor_TransferenciasDoFUNDEB";4059183133,6
Governo do Estado do Rio de Janeiro;33;RJ;17463349;"RECEITAS REALIZADAS (a)";"Outras Transferências Correntes";"siconfi-cor_RREO6OutrasTransferenciasCorrentes";4639327891,16
Governo do Estado do Rio de Janeiro;33;RJ;17463349;"RECEITAS REALIZADAS (a)";"Demais Receitas Correntes";"siconfi-cor_RREO6DemaisReceitasCorrentes";2234309751,37
Governo do Estado do Rio de Janeiro;33;RJ;17463349;"RECEITAS REALIZADAS (a)";"Outras Receitas Financeiras (III)";"siconfi-cor_OutrasReceitasFinanceiras";24178880,61
Governo do Estado do Rio de Janeiro;33;RJ;17463349;"RECEITAS REALIZADAS (a)";"Receitas Correntes Restantes";"siconfi-cor_RREO6DiversasReceitasCorrentes";2210130870,76
Governo do Estado do Rio de Janeiro;33;RJ;17463349;"RECEITAS REALIZADAS (a)";"RECEITAS PRIMÁRIAS CORRENTES (EXCETO FONTES RPPS) (IV) = (I - (II + III))";"siconfi-cor_ReceitasPrimariasCorrentesExcetoFontesRPPS";84940247117,29
Governo do Estado do Rio de Janeiro;33;RJ;17463349;"RECEITAS REALIZADAS (a)";"RECEITAS PRIMÁRIAS CORRENTES (COM FONTES RPPS) (V)";"siconfi-cor_ReceitasPrimariasCorrentesComFontesRPPS";4403283764,51
Governo do Estado do Rio de Janeiro;33;RJ;17463349;"RECEITAS REALIZADAS (a)";"RECEITAS NÃO PRIMÁRIAS CORRENTES (COM FONTES RPPS) (VI)";"siconfi-cor_ReceitasNaoPrimariasCorrentesComFontesRPPS";1192547101,74
Governo do Estado do Rio de Janeiro;33;RJ;17463349;"RECEITAS REALIZADAS (a)";"RECEITAS DE CAPITAL (EXCETO FONTES RPPS) (VII)";"siconfi-cor_ReceitasDeCapitalExcetoFontesRPPS";2185024473,73
Governo do Estado do Rio de Janeiro;33;RJ;17463349;"RECEITAS REALIZADAS (a)";"Operações de Crédito (VIII)";"siconfi-cor_RREO6OperacoesDeCredito";106639790,75
Governo do Estado do Rio de Janeiro;33;RJ;17463349;"RECEITAS REALIZADAS (a)";"Amortização de Empréstimos (IX)";"siconfi-cor_RREO6AmortizacaoDeEmprestimos";215673124,48
Governo do Estado do Rio de Janeiro;33;RJ;17463349;"RECEITAS REALIZADAS (a)";"Alienação de Bens";"siconfi-cor_RREO6AlienacaoDeBens";4378853,66
Governo do Estado do Rio de Janeiro;33;RJ;17463349;"RECEITAS REALIZADAS (a)";"Outras Alienações de Bens";"siconfi-cor_OutrasAlienacoesDeBens";4378853,66
Governo do Estado do Rio de Janeiro;33;RJ;17463349;"RECEITAS REALIZADAS (a)";"Transferências de Capital";"siconfi-cor_RREO6TransferenciasDeCapital";89115603,7
Governo do Estado do Rio de Janeiro;33;RJ;17463349;"RECEITAS REALIZADAS (a)";"Convênios";"siconfi-cor_RREO6ConveniosCapital";20159993,94
Governo do Estado do Rio de Janeiro;33;RJ;17463349;"RECEITAS REALIZADAS (a)";"Outras Transferências de Capital";"siconfi-cor_RREO6OutrasTransferenciasDeCapital";68955609,76
Governo do Estado do Rio de Janeiro;33;RJ;17463349;"RECEITAS REALIZADAS (a)";"Outras Receitas de Capital";"siconfi-cor_RREO6OutrasReceitasDeCapital";1769217101,14
Governo do Estado do Rio de Janeiro;33;RJ;17463349;"RECEITAS REALIZADAS (a)";"Outras Receitas de Capital Primárias";"siconfi-cor_OutrasReceitasDeCapitalPrimarias";1769217101,14
Governo do Estado do Rio de Janeiro;33;RJ;17463349;"RECEITAS REALIZADAS (a)";"RECEITAS PRIMÁRIAS DE CAPITAL (EXCETO FONTES RPPS) (XIII) = (VII - (VIII + IX + X + XI + XII))";"siconfi-cor_ReceitasPrimariasDeCapitalExcetoFontesRPPS";1862711558,5
Governo do Estado do Rio de Janeiro;33;RJ;17463349;"RECEITAS REALIZADAS (a)";"RECEITA PRIMÁRIA TOTAL (XVI) = (IV + V + XIII + XIV)";"siconfi-cor_RREO6TotalReceitaPrimaria";91206242440,3
Governo do Estado do Rio de Janeiro;33;RJ;17463349;"RECEITAS REALIZADAS (a)";"RECEITA PRIMÁRIA TOTAL (EXCETO FONTES RPPS) (XVII) = (IV + XIII)";"siconfi-cor_ReceitaPrimariaTotalExcetoFontesRPPS";86802958675,79
Governo do Estado de São Paulo;35;SP;46649132;"PREVISÃO ATUALIZADA";"RECEITAS CORRENTES (EXCETO FONTES RPPS) (I)";"siconfi-cor_ReceitasCorrentesExcetoFontesRPPS";311894548586,64
Governo do Estado de São Paulo;35;SP;46649132;"PREVISÃO ATUALIZADA";"Impostos, Taxas e Contribuições de Melhoria";"siconfi-cor_RREO6ReceitasTributarias";222393279636,79
Governo do Estado de São Paulo;35;SP;46649132;"PREVISÃO ATUALIZADA";"ICMS";"siconfi-cor_RREO6ICMS";166836829921,8
Governo do Estado de São Paulo;35;SP;46649132;"PREVISÃO ATUALIZADA";"IPVA";"siconfi-cor_RREO6IPVA";25331900000,00
Governo do Estado de São Paulo;35;SP;46649132;"PREVISÃO ATUALIZADA";"ITCD";"siconfi-cor_RREO6ITCD";3841253600,00
Governo do Estado de São Paulo;35;SP;46649132;"PREVISÃO ATUALIZADA";"IRRF";"siconfi-cor_RREO6IRRF";14774639415,62
Governo do Estado de São Paulo;35;SP;46649132;"PREVISÃO ATUALIZADA";"Outros Impostos, Taxas e Contribuições de Melhoria";"siconfi-cor_RREO6OutrasReceitasTributarias";11608656699,37
Governo do Estado de São Paulo;35;SP;46649132;"PREVISÃO ATUALIZADA";"Contribuições";"siconfi-cor_RREO6ReceitasDeContribuicoes";14490430951,35
Governo do Estado de São Paulo;35;SP;46649132;"PREVISÃO ATUALIZADA";"Receita Patrimonial";"siconfi-cor_RREO6ReceitaPatrimonial";14705627477,00
Governo do Estado de São Paulo;35;SP;46649132;"PREVISÃO ATUALIZADA";"Aplicações Financeiras (II)";"siconfi-cor_RREO6AplicacoesFinanceiras";8710093177,00
Governo do Estado de São Paulo;35;SP;46649132;"PREVISÃO ATUALIZADA";"Outras Receitas Patrimoniais";"siconfi-cor_OutrasReceitasPatrimoniais";5995534300,00
Governo do Estado de São Paulo;35;SP;46649132;"PREVISÃO ATUALIZADA";"Transferências Correntes";"siconfi-cor_RREO6TransferenciasCorrentes";45253891695,51
Governo do Estado de São Paulo;35;SP;46649132;"PREVISÃO ATUALIZADA";"Cota-Parte do FPE";"siconfi-cor_RREO6CotaParteDoFPE";1604055619,00
Governo do Estado de São Paulo;35;SP;46649132;"PREVISÃO ATUALIZADA";"Transferências da LC nº 61/1989";"siconfi-cor_TransferenciasDaLCn611989";1028941956,00
Governo do Estado de São Paulo;35;SP;46649132;"PREVISÃO ATUALIZADA";"Transferências do FUNDEB";"siconfi-cor_TransferenciasDoFUNDEB";24228499554,00
Governo do Estado de São Paulo;35;SP;46649132;"PREVISÃO ATUALIZADA";"Outras Transferências Correntes";"siconfi-cor_RREO6OutrasTransferenciasCorrentes";18392394566,51
Governo do Estado de São Paulo;35;SP;46649132;"PREVISÃO ATUALIZADA";"Demais Receitas Correntes";"siconfi-cor_RREO6DemaisReceitasCorrentes";15051318825,99
Governo do Estado de São Paulo;35;SP;46649132;"PREVISÃO ATUALIZADA";"Outras Receitas Financeiras (III)";"siconfi-cor_OutrasReceitasFinanceiras";431880630,00
Governo do Estado de São Paulo;35;SP;46649132;"PREVISÃO ATUALIZADA";"Receitas Correntes Restantes";"siconfi-cor_RREO6DiversasReceitasCorrentes";14619438195,99
Governo do Estado de São Paulo;35;SP;46649132;"PREVISÃO ATUALIZADA";"RECEITAS PRIMÁRIAS CORRENTES (EXCETO FONTES RPPS) (IV) = (I - (II + III))";"siconfi-cor_ReceitasPrimariasCorrentesExcetoFontesRPPS";302752574779,64
Governo do Estado de São Paulo;35;SP;46649132;"PREVISÃO ATUALIZADA";"RECEITAS PRIMÁRIAS CORRENTES (COM FONTES RPPS) (V)";"siconfi-cor_ReceitasPrimariasCorrentesComFontesRPPS";7086006489,72
Governo do Estado de São Paulo;35;SP;46649132;"PREVISÃO ATUALIZADA";"RECEITAS NÃO PRIMÁRIAS CORRENTES (COM FONTES RPPS) (VI)";"siconfi-cor_ReceitasNaoPrimariasCorrentesComFontesRPPS";50159114,82
Governo do Estado de São Paulo;35;SP;46649132;"PREVISÃO ATUALIZADA";"RECEITAS DE CAPITAL (EXCETO FONTES RPPS) (VII)";"siconfi-cor_ReceitasDeCapitalExcetoFontesRPPS";8476740640,25
Governo do Estado de São Paulo;35;SP;46649132;"PREVISÃO ATUALIZADA";"Operações de Crédito (VIII)";"siconfi-cor_RREO6OperacoesDeCredito";3490821416,00
Governo do Estado de São Paulo;35;SP;46649132;"PREVISÃO ATUALIZADA";"Amortização de Empréstimos (IX)";"siconfi-cor_RREO6AmortizacaoDeEmprestimos";5500190,00
Governo do Estado de São Paulo;35;SP;46649132;"PREVISÃO ATUALIZADA";"Alienação de Bens";"siconfi-cor_RREO6AlienacaoDeBens";27838044,00
Governo do Estado de São Paulo;35;SP;46649132;"PREVISÃO ATUALIZADA";"Outras Alienações de Bens";"siconfi-cor_OutrasAlienacoesDeBens";27838044,00
Governo do Estado de São Paulo;35;SP;46649132;"PREVISÃO ATUALIZADA";"Transferências de Capital";"siconfi-cor_RREO6TransferenciasDeCapital";215911980,00
Governo do Estado de São Paulo;35;SP;46649132;"PREVISÃO ATUALIZADA";"Convênios";"siconfi-cor_RREO6ConveniosCapital";207411886,00
Governo do Estado de São Paulo;35;SP;46649132;"PREVISÃO ATUALIZADA";"Outras Transferências de Capital";"siconfi-cor_RREO6OutrasTransferenciasDeCapital";8500094,00
Governo do Estado de São Paulo;35;SP;46649132;"PREVISÃO ATUALIZADA";"Outras Receitas de Capital";"siconfi-cor_RREO6OutrasReceitasDeCapital";4736669010,25
Governo do Estado de São Paulo;35;SP;46649132;"PREVISÃO ATUALIZADA";"Outras Receitas de Capital Primárias";"siconfi-cor_OutrasReceitasDeCapitalPrimarias";4736669010,25
Governo do Estado de São Paulo;35;SP;46649132;"PREVISÃO ATUALIZADA";"RECEITAS PRIMÁRIAS DE CAPITAL (EXCETO FONTES RPPS) (XIII) = (VII - (VIII + IX + X + XI + XII))";"siconfi-cor_ReceitasPrimariasDeCapitalExcetoFontesRPPS";4980419034,25
Governo do Estado de São Paulo;35;SP;46649132;"PREVISÃO ATUALIZADA";"RECEITA PRIMÁRIA TOTAL (XVI) = (IV + V + XIII + XIV)";"siconfi-cor_RREO6TotalReceitaPrimaria";314819000303,61
Governo do Estado de São Paulo;35;SP;46649132;"PREVISÃO ATUALIZADA";"RECEITA PRIMÁRIA TOTAL (EXCETO FONTES RPPS) (XVII) = (IV + XIII)";"siconfi-cor_ReceitaPrimariaTotalExcetoFontesRPPS";307732993813,89
Governo do Estado de São Paulo;35;SP;46649132;"RECEITAS REALIZADAS (a)";"RECEITAS CORRENTES (EXCETO FONTES RPPS) (I)";"siconfi-cor_ReceitasCorrentesExcetoFontesRPPS";311652911279,63
Governo do Estado de São Paulo;35;SP;46649132;"RECEITAS REALIZADAS (a)";"Impostos, Taxas e Contribuições de Melhoria";"siconfi-cor_RREO6ReceitasTributarias";222382655942,94
Governo do Estado de São Paulo;35;SP;46649132;"RECEITAS REALIZADAS (a)";"ICMS";"siconfi-cor_RREO6ICMS";167141872252,67
Governo do Estado de São Paulo;35;SP;46649132;"RECEITAS REALIZADAS (a)";"IPVA";"siconfi-cor_RREO6IPVA";25435785303,61
Governo do Estado de São Paulo;35;SP;46649132;"RECEITAS REALIZADAS (a)";"ITCD";"siconfi-cor_RREO6ITCD";3870598965,37
Governo do Estado de São Paulo;35;SP;46649132;"RECEITAS REALIZADAS (a)";"IRRF";"siconfi-cor_RREO6IRRF";14331366415,77
Governo do Estado de São Paulo;35;SP;46649132;"RECEITAS REALIZADAS (a)";"Outros Impostos, Taxas e Contribuições de Melhoria";"siconfi-cor_RREO6OutrasReceitasTributarias";11603033005,52
Governo do Estado de São Paulo;35;SP;46649132;"RECEITAS REALIZADAS (a)";"Contribuições";"siconfi-cor_RREO6ReceitasDeContribuicoes";14449963872,2
Governo do Estado de São Paulo;35;SP;46649132;"RECEITAS REALIZADAS (a)";"Receita Patrimonial";"siconfi-cor_RREO6ReceitaPatrimonial";14599194568,94
Governo do Estado de São Paulo;35;SP;46649132;"RECEITAS REALIZADAS (a)";"Aplicações Financeiras (II)";"siconfi-cor_RREO6AplicacoesFinanceiras";8602819882,63
Governo do Estado de São Paulo;35;SP;46649132;"RECEITAS REALIZADAS (a)";"Outras Receitas Patrimoniais";"siconfi-cor_OutrasReceitasPatrimoniais";5996374686,31
Governo do Estado de São Paulo;35;SP;46649132;"RECEITAS REALIZADAS (a)";"Transferências Correntes";"siconfi-cor_RREO6TransferenciasCorrentes";45219368947,12
Governo do Estado de São Paulo;35;SP;46649132;"RECEITAS REALIZADAS (a)";"Cota-Parte do FPE";"siconfi-cor_RREO6CotaParteDoFPE";1267523826,52
Governo do Estado de São Paulo;35;SP;46649132;"RECEITAS REALIZADAS (a)";"Transferências da LC nº 61/1989";"siconfi-cor_TransferenciasDaLCn611989";995150523,11
Governo do Estado de São Paulo;35;SP;46649132;"RECEITAS REALIZADAS (a)";"Transferências do FUNDEB";"siconfi-cor_TransferenciasDoFUNDEB";24227377162,99
Governo do Estado de São Paulo;35;SP;46649132;"RECEITAS REALIZADAS (a)";"Outras Transferências Correntes";"siconfi-cor_RREO6OutrasTransferenciasCorrentes";18729317434,5
Governo do Estado de São Paulo;35;SP;46649132;"RECEITAS REALIZADAS (a)";"Demais Receitas Correntes";"siconfi-cor_RREO6DemaisReceitasCorrentes";15001727948,43
Governo do Estado de São Paulo;35;SP;46649132;"RECEITAS REALIZADAS (a)";"Outras Receitas Financeiras (III)";"siconfi-cor_OutrasReceitasFinanceiras";436489229,03
Governo do Estado de São Paulo;35;SP;46649132;"RECEITAS REALIZADAS (a)";"Receitas Correntes Restantes";"siconfi-cor_RREO6DiversasReceitasCorrentes";14565238719,4
Governo do Estado de São Paulo;35;SP;46649132;"RECEITAS REALIZADAS (a)";"RECEITAS PRIMÁRIAS CORRENTES (EXCETO FONTES RPPS) (IV) = (I - (II + III))";"siconfi-cor_ReceitasPrimariasCorrentesExcetoFontesRPPS";302613602167,97
Governo do Estado de São Paulo;35;SP;46649132;"RECEITAS REALIZADAS (a)";"RECEITAS PRIMÁRIAS CORRENTES (COM FONTES RPPS) (V)";"siconfi-cor_ReceitasPrimariasCorrentesComFontesRPPS";6606343072,31
Governo do Estado de São Paulo;35;SP;46649132;"RECEITAS REALIZADAS (a)";"RECEITAS NÃO PRIMÁRIAS CORRENTES (COM FONTES RPPS) (VI)";"siconfi-cor_ReceitasNaoPrimariasCorrentesComFontesRPPS";45176989,18
Governo do Estado de São Paulo;35;SP;46649132;"RECEITAS REALIZADAS (a)";"RECEITAS DE CAPITAL (EXCETO FONTES RPPS) (VII)";"siconfi-cor_ReceitasDeCapitalExcetoFontesRPPS";8438115817,73
Governo do Estado de São Paulo;35;SP;46649132;"RECEITAS REALIZADAS (a)";"Operações de Crédito (VIII)";"siconfi-cor_RREO6OperacoesDeCredito";3472242744,66
Governo do Estado de São Paulo;35;SP;46649132;"RECEITAS REALIZADAS (a)";"Amortização de Empréstimos (IX)";"siconfi-cor_RREO6AmortizacaoDeEmprestimos";5142017,3
Governo do Estado de São Paulo;35;SP;46649132;"RECEITAS REALIZADAS (a)";"Alienação de Bens";"siconfi-cor_RREO6AlienacaoDeBens";25766353,51
Governo do Estado de São Paulo;35;SP;46649132;"RECEITAS REALIZADAS (a)";"Outras Alienações de Bens";"siconfi-cor_OutrasAlienacoesDeBens";25766353,51
Governo do Estado de São Paulo;35;SP;46649132;"RECEITAS REALIZADAS (a)";"Transferências de Capital";"siconfi-cor_RREO6TransferenciasDeCapital";212233412,2
Governo do Estado de São Paulo;35;SP;46649132;"RECEITAS REALIZADAS (a)";"Convênios";"siconfi-cor_RREO6ConveniosCapital";203986141,65
Governo do Estado de São Paulo;35;SP;46649132;"RECEITAS REALIZADAS (a)";"Outras Transferências de Capital";"siconfi-cor_RREO6OutrasTransferenciasDeCapital";8247270,55
Governo do Estado de São Paulo;35;SP;46649132;"RECEITAS REALIZADAS (a)";"Outras Receitas de Capital";"siconfi-cor_RREO6OutrasReceitasDeCapital";4722731290,06
Governo do Estado de São Paulo;35;SP;46649132;"RECEITAS REALIZADAS (a)";"Outras Receitas de Capital Primárias";"siconfi-cor_OutrasReceitasDeCapitalPrimarias";4722731290,06
Governo do Estado de São Paulo;35;SP;46649132;"RECEITAS REALIZADAS (a)";"RECEITAS PRIMÁRIAS DE CAPITAL (EXCETO FONTES RPPS) (XIII) = (VII - (VIII + IX + X + XI + XII))";"siconfi-cor_ReceitasPrimariasDeCapitalExcetoFontesRPPS";4960731055,77
Governo do Estado de São Paulo;35;SP;46649132;"RECEITAS REALIZADAS (a)";"RECEITA PRIMÁRIA TOTAL (XVI) = (IV + V + XIII + XIV)";"siconfi-cor_RREO6TotalReceitaPrimaria";314180676296,05
Governo do Estado de São Paulo;35;SP;46649132;"RECEITAS REALIZADAS (a)";"RECEITA PRIMÁRIA TOTAL (EXCETO FONTES RPPS) (XVII) = (IV + XIII)";"siconfi-cor_ReceitaPrimariaTotalExcetoFontesRPPS";307574333223,74
Governo do Estado de Minas Gerais;31;MG;21411923;"PREVISÃO ATUALIZADA";"RECEITAS CORRENTES (EXCETO FONTES RPPS) (I)";"siconfi-cor_ReceitasCorrentesExcetoFontesRPPS";94857804086,00
Governo do Estado de Minas Gerais;31;MG;21411923;"PREVISÃO ATUALIZADA";"Impostos, Taxas e Contribuições de Melhoria";"siconfi-cor_RREO6ReceitasTributarias";57905230031,00
Governo do Estado de Minas Gerais;31;MG;21411923;"PREVISÃO ATUALIZADA";"ICMS";"siconfi-cor_RREO6ICMS";42997269165,00
Governo do Estado de Minas Gerais;31;MG;21411923;"PREVISÃO ATUALIZADA";"IPVA";"siconfi-cor_RREO6IPVA";3411092558,00
Governo do Estado de Minas Gerais;31;MG;21411923;"PREVISÃO ATUALIZADA";"ITCD";"siconfi-cor_RREO6ITCD";1183062233,00
Governo do Estado de Minas Gerais;31;MG;21411923;"PREVISÃO ATUALIZADA";"IRRF";"siconfi-cor_RREO6IRRF";6491611154,00
Governo do Estado de Minas Gerais;31;MG;21411923;"PREVISÃO ATUALIZADA";"Outros Impostos, Taxas e Contribuições de Melhoria";"siconfi-cor_RREO6OutrasReceitasTributarias";3822194921,00
Governo do Estado de Minas Gerais;31;MG;21411923;"PREVISÃO ATUALIZADA";"Contribuições";"siconfi-cor_RREO6ReceitasDeContribuicoes";3142236598,00
Governo do Estado de Minas Gerais;31;MG;21411923;"PREVISÃO ATUALIZADA";"Receita Patrimonial";"siconfi-cor_RREO6ReceitaPatrimonial";5040508690,00
Governo do Estado de Minas Gerais;31;MG;21411923;"PREVISÃO ATUALIZADA";"Aplicações Financeiras (II)";"siconfi-cor_RREO6AplicacoesFinanceiras";2585727095,00
Governo do Estado de Minas Gerais;31;MG;21411923;"PREVISÃO ATUALIZADA";"Outras Receitas Patrimoniais";"siconfi-cor_OutrasReceitasPatrimoniais";2454781595,00
Governo do Estado de Minas Gerais;31;MG;21411923;"PREVISÃO ATUALIZADA";"Transferências Correntes";"siconfi-cor_RREO6TransferenciasCorrentes";25719755478,00
Governo do Estado de Minas Gerais;31;MG;21411923;"PREVISÃO ATUALIZADA";"Cota-Parte do FPE";"siconfi-cor_RREO6CotaParteDoFPE";5873118245,00
Governo do Estado de Minas Gerais;31;MG;21411923;"PREVISÃO ATUALIZADA";"Transferências da LC nº 61/1989";"siconfi-cor_TransferenciasDaLCn611989";554729800,00
Governo do Estado de Minas Gerais;31;MG;21411923;"PREVISÃO ATUALIZADA";"Transferências do FUNDEB";"siconfi-cor_TransferenciasDoFUNDEB";10930665138,00
Governo do Estado de Minas Gerais;31;MG;21411923;"PREVISÃO ATUALIZADA";"Outras Transferências Correntes";"siconfi-cor_RREO6OutrasTransferenciasCorrentes";8361242295,00
Governo do Estado de Minas Gerais;31;MG;21411923;"PREVISÃO ATUALIZADA";"Demais Receitas Correntes";"siconfi-cor_RREO6DemaisReceitasCorrentes";3050073289,00
Governo do Estado de Minas Gerais;31;MG;21411923;"PREVISÃO ATUALIZADA";"Outras Receitas Financeiras (III)";"siconfi-cor_OutrasReceitasFinanceiras";25398750,00
Governo do Estado de Minas Gerais;31;MG;21411923;"PREVISÃO ATUALIZADA";"Receitas Correntes Restantes";"siconfi-cor_RREO6DiversasReceitasCorrentes";3024674539,00
Governo do Estado de Minas Gerais;31;MG;21411923;"PREVISÃO ATUALIZADA";"RECEITAS PRIMÁRIAS CORRENTES (EXCETO FONTES RPPS) (IV) = (I - (II + III))";"siconfi-cor_ReceitasPrimariasCorrentesExcetoFontesRPPS";92246678241,00
Governo do Estado de Minas Gerais;31;MG;21411923;"PREVISÃO ATUALIZADA";"RECEITAS PRIMÁRIAS CORRENTES (COM FONTES RPPS) (V)";"siconfi-cor_ReceitasPrimariasCorrentesComFontesRPPS";9293914569,00
Governo do Estado de Minas Gerais;31;MG;21411923;"PREVISÃO ATUALIZADA";"RECEITAS NÃO PRIMÁRIAS CORRENTES (COM FONTES RPPS) (VI)";"siconfi-cor_ReceitasNaoPrimariasCorrentesComFontesRPPS";3022131085,00
Governo do Estado de Minas Gerais;31;MG;21411923;"PREVISÃO ATUALIZADA";"RECEITAS DE CAPITAL (EXCETO FONTES RPPS) (VII)";"siconfi-cor_ReceitasDeCapitalExcetoFontesRPPS";3447936631,00
Governo do Estado de Minas Gerais;31;MG;21411923;"PREVISÃO ATUALIZADA";"Operações de Crédito (VIII)";"siconfi-cor_RREO6OperacoesDeCredito";25862566,00
Governo do Estado de Minas Gerais;31;MG;21411923;"PREVISÃO ATUALIZADA";"Amortização de Empréstimos (IX)";"siconfi-cor_RREO6AmortizacaoDeEmprestimos";58700952,00
Governo do Estado de Minas Gerais;31;MG;21411923;"PREVISÃO ATUALIZADA";"Alienação de Bens";"siconfi-cor_RREO6AlienacaoDeBens";44636673,00
Governo do Estado de Minas Gerais;31;MG;21411923;"PREVISÃO ATUALIZADA";"Receitas de Alienação de Investimentos Permanentes (XI)";"siconfi-cor_ReceitasDeAlienacaoDeInvestimentosPermanentes";1678056,00
Governo do Estado de Minas Gerais;31;MG;21411923;"PREVISÃO ATUALIZADA";"Outras Alienações de Bens";"siconfi-cor_OutrasAlienacoesDeBens";42958617,00
Governo do Estado de Minas Gerais;31;MG;21411923;"PREVISÃO ATUALIZADA";"Transferências de Capital";"siconfi-cor_RREO6TransferenciasDeCapital";1129791012,00
Governo do Estado de Minas Gerais;31;MG;21411923;"PREVISÃO ATUALIZADA";"Convênios";"siconfi-cor_RREO6ConveniosCapital";968729875,00
Governo do Estado de Minas Gerais;31;MG;21411923;"PREVISÃO ATUALIZADA";"Outras Transferências de Capital";"siconfi-cor_RREO6OutrasTransferenciasDeCapital";161061137,00
Governo do Estado de Minas Gerais;31;MG;21411923;"PREVISÃO ATUALIZADA";"Outras Receitas de Capital";"siconfi-cor_RREO6OutrasReceitasDeCapital";2188945428,00
Governo do Estado de Minas Gerais;31;MG;21411923;"PREVISÃO ATUALIZADA";"Outras Receitas de Capital Primárias";"siconfi-cor_OutrasReceitasDeCapitalPrimarias";2188945428,00
Governo do Estado de Minas Gerais;31;MG;21411923;"PREVISÃO ATUALIZADA";"RECEITAS PRIMÁRIAS DE CAPITAL (EXCETO FONTES RPPS) (XIII) = (VII - (VIII + IX + X + XI + XII))";"siconfi-cor_ReceitasPrimariasDeCapitalExcetoFontesRPPS";3361695057,00
Governo do Estado de Minas Gerais;31;MG;21411923;"PREVISÃO ATUALIZADA";"RECEITA PRIMÁRIA TOTAL (XVI) = (IV + V + XIII + XIV)";"siconfi-cor_RREO6TotalReceitaPrimaria";104902287867,00
Governo do Estado de Minas Gerais;31;MG;21411923;"PREVISÃO ATUALIZADA";"RECEITA PRIMÁRIA TOTAL (EXCETO FONTES RPPS) (XVII) = (IV + XIII)";"siconfi-cor_ReceitaPrimariaTotalExcetoFontesRPPS";95608373298,00
Governo do Estado de Minas Gerais;31;MG;21411923;"RECEITAS REALIZADAS (a)";"RECEITAS CORRENTES (EXCETO FONTES RPPS) (I)";"siconfi-cor_ReceitasCorrentesExcetoFontesRPPS";97711700468,3
Governo do Estado de Minas Gerais;31;MG;21411923;"RECEITAS REALIZADAS (a)";"Impostos, Taxas e Contribuições de Melhoria";"siconfi-cor_RREO6ReceitasTributarias";60992435414,02
Governo do Estado de Minas Gerais;31;MG;21411923;"RECEITAS REALIZADAS (a)";"ICMS";"siconfi-cor_RREO6ICMS";43219408661,05
Governo do Estado de Minas Gerais;31;MG;21411923;"RECEITAS REALIZADAS (a)";"IPVA";"siconfi-cor_RREO6IPVA";4448386562,00
Governo do Estado de Minas Gerais;31;MG;21411923;"RECEITAS REALIZADAS (a)";"ITCD";"siconfi-cor_RREO6ITCD";1488610122,33
Governo do Estado de Minas Gerais;31;MG;21411923;"RECEITAS REALIZADAS (a)";"IRRF";"siconfi-cor_RREO6IRRF";7059462146,85
Governo do Estado de Minas Gerais;31;MG;21411923;"RECEITAS REALIZADAS (a)";"Outros Impostos, Taxas e Contribuições de Melhoria";"siconfi-cor_RREO6OutrasReceitasTributarias";4776567921,79
Governo do Estado de Minas Gerais;31;MG;21411923;"RECEITAS REALIZADAS (a)";"Contribuições";"siconfi-cor_RREO6ReceitasDeContribuicoes";3431343947,35
Governo do Estado de Minas Gerais;31;MG;21411923;"RECEITAS REALIZADAS (a)";"Receita Patrimonial";"siconfi-cor_RREO6ReceitaPatrimonial";6090669152,64
Governo do Estado de Minas Gerais;31;MG;21411923;"RECEITAS REALIZADAS (a)";"Aplicações Financeiras (II)";"siconfi-cor_RREO6AplicacoesFinanceiras";3365391154,83
Governo do Estado de Minas Gerais;31;MG;21411923;"RECEITAS REALIZADAS (a)";"Outras Receitas Patrimoniais";"siconfi-cor_OutrasReceitasPatrimoniais";2725277997,81
