Exercício: 2024
Período: 6o. bimestre
Escopo: Estados/DF
Anexo 06 - Demonstrativo do Resultado Primário e Nominal
Tabela: Cálculo Acima da Linha - Receitas Primárias
Instituição;Cod.IBGE;UF;População;Coluna;Conta;Identificador da Conta;Valor
Governo do Estado do Pará;15;PA;8442962;"RECEITAS REALIZADAS (a)";"Impostos, Taxas e Contribuições de Melhoria";"siconfi-cor_RREO6ReceitasTributarias";21280827807,92
Governo do Estado do Pará;15;PA;8442962;"RECEITAS REALIZADAS (a)";"ICMS";"siconfi-cor_RREO6ICMS";14636814868,81
Governo do Estado do Pará;15;PA;8442962;"RECEITAS REALIZADAS (a)";"IPVA";"siconfi-cor_RREO6IPVA";549424694,51
Governo do Estado do Pará;15;PA;8442962;"RECEITAS REALIZADAS (a)";"ITCD";"siconfi-cor_RREO6ITCD";55557838,02
Governo do Estado do Pará;15;PA;8442962;"RECEITAS REALIZADAS (a)";"IRRF";"siconfi-cor_RREO6IRRF";3169693369,5
Governo do Estado do Pará;15;PA;8442962;"RECEITAS REALIZADAS (a)";"Outros Impostos, Taxas e Contribuições de Melhoria";"siconfi-cor_RREO6OutrasReceitasTributarias";2869337037,08
Governo do Estado do Pará;15;PA;8442962;"RECEITAS REALIZADAS (a)";"Contribuições";"siconfi-cor_RREO6ReceitasDeContribuicoes";950192523,05
Governo do Estado do Pará;15;PA;8442962;"RECEITAS REALIZADAS (a)";"Receita Patrimonial";"siconfi-cor_RREO6ReceitaPatrimonial";936269996,25
Governo do Estado do Pará;15;PA;8442962;"RECEITAS REALIZADAS (a)";"Aplicações Financeiras (II)";"siconfi-cor_RREO6AplicacoesFinanceiras";683936541,13
Governo do Estado do Pará;15;PA;8442962;"RECEITAS REALIZADAS (a)";"Outras Receitas Patrimoniais";"siconfi-cor_OutrasReceitasPatrimoniais";252333455,12
Governo do Estado do Pará;15;PA;8442962;"RECEITAS REALIZADAS (a)";"Transferências Correntes";"siconfi-cor_RREO6TransferenciasCorrentes";16878744074,46
Governo do Estado do Pará;15;PA;8442962;"RECEITAS REALIZADAS (a)";"Cota-Parte do FPE";"siconfi-cor_RREO6CotaParteDoFPE";9264544762,71
Governo do Estado do Pará;15;PA;8442962;"RECEITAS REALIZADAS (a)";"Transferências da LC nº 61/1989";"siconfi-cor_TransferenciasDaLCn611989";322353476,14
Governo do Estado do Pará;15;PA;8442962;"RECEITAS REALIZADAS (a)";"Transferências do FUNDEB";"siconfi-cor_TransferenciasDoFUNDEB";3564408080,15
Governo do Estado do Pará;15;PA;8442962;"RECEITAS REALIZADAS (a)";"Outras Transferências Correntes";"siconfi-cor_RREO6OutrasTransferenciasCorrentes";3727437755,46
Governo do Estado do Pará;15;PA;8442962;"RECEITAS REALIZADAS (a)";"Demais Receitas Correntes";"siconfi-cor_RREO6DemaisReceitasCorrentes";1664220499,41
Governo do Estado do Pará;15;PA;8442962;"RECEITAS REALIZADAS (a)";"Receitas Correntes Restantes";"siconfi-cor_RREO6DiversasReceitasCorrentes";1664220499,41
Governo do Estado do Pará;15;PA;8442962;"RECEITAS REALIZADAS (a)";"RECEITAS PRIMÁRIAS CORRENTES (EXCETO FONTES RPPS) (IV) = (I - (II + III))";"siconfi-cor_ReceitasPrimariasCorrentesExcetoFontesRPPS";41026318359,96
Governo do Estado do Pará;15;PA;8442962;"RECEITAS REALIZADAS (a)";"RECEITAS PRIMÁRIAS CORRENTES (COM FONTES RPPS) (V)";"siconfi-cor_ReceitasPrimariasCorrentesComFontesRPPS";4151643099,28
Governo do Estado do Pará;15;PA;8442962;"RECEITAS REALIZADAS (a)";"RECEITAS NÃO PRIMÁRIAS CORRENTES (COM FONTES RPPS) (VI)";"siconfi-cor_ReceitasNaoPrimariasCorrentesComFontesRPPS";438996546,38
Governo do Estado do Pará;15;PA;8442962;"RECEITAS REALIZADAS (a)";"RECEITAS DE CAPITAL (EXCETO FONTES RPPS) (VII)";"siconfi-cor_ReceitasDeCapitalExcetoFontesRPPS";2019870544,42
Governo do Estado do Pará;15;PA;8442962;"RECEITAS REALIZADAS (a)";"Operações de Crédito (VIII)";"siconfi-cor_RREO6OperacoesDeCredito";1722406941,4
Governo do Estado do Pará;15;PA;8442962;"RECEITAS REALIZADAS (a)";"Amortização de Empréstimos (IX)";"siconfi-cor_RREO6AmortizacaoDeEmprestimos";24465994,97
Governo do Estado do Pará;15;PA;8442962;"RECEITAS REALIZADAS (a)";"Alienação de Bens";"siconfi-cor_RREO6AlienacaoDeBens";17210942,05
Governo do Estado do Pará;15;PA;8442962;"RECEITAS REALIZADAS (a)";"Outras Alienações de Bens";"siconfi-cor_OutrasAlienacoesDeBens";17210942,05
Governo do Estado do Pará;15;PA;8442962;"RECEITAS REALIZADAS (a)";"Transferências de Capital";"siconfi-cor_RREO6TransferenciasDeCapital";255786666,00
Governo do Estado do Pará;15;PA;8442962;"RECEITAS REALIZADAS (a)";"Convênios";"siconfi-cor_RREO6ConveniosCapital";30993586,34
Governo do Estado do Pará;15;PA;8442962;"RECEITAS REALIZADAS (a)";"Outras Transferências de Capital";"siconfi-cor_RREO6OutrasTransferenciasDeCapital";224793079,66
Governo do Estado do Pará;15;PA;8442962;"RECEITAS REALIZADAS (a)";"RECEITAS PRIMÁRIAS DE CAPITAL (EXCETO FONTES RPPS) (XIII) = (VII - (VIII + IX + X + XI + XII))";"siconfi-cor_ReceitasPrimariasDeCapitalExcetoFontesRPPS";272997608,05
Governo do Estado do Pará;15;PA;8442962;"RECEITAS REALIZADAS (a)";"RECEITA PRIMÁRIA TOTAL (XVI) = (IV + V + XIII + XIV)";"siconfi-cor_RREO6TotalReceitaPrimaria";45450959067,29
Governo do Estado do Pará;15;PA;8442962;"RECEITAS REALIZADAS (a)";"RECEITA PRIMÁRIA TOTAL (EXCETO FONTES RPPS) (XVII) = (IV + XIII)";"siconfi-cor_ReceitaPrimariaTotalExcetoFontesRPPS";41299315968,01
Governo do Estado do Paraná;41;PR;11835379;"PREVISÃO ATUALIZADA";"RECEITAS CORRENTES (EXCETO FONTES RPPS) (I)";"siconfi-cor_ReceitasCorrentesExcetoFontesRPPS";58017988881,00
Governo do Estado do Paraná;41;PR;11835379;"PREVISÃO ATUALIZADA";"Impostos, Taxas e Contribuições de Melhoria";"siconfi-cor_RREO6ReceitasTributarias";34102588697,00
Governo do Estado do Paraná;41;PR;11835379;"PREVISÃO ATUALIZADA";"ICMS";"siconfi-cor_RREO6ICMS";26669504120,00
Governo do Estado do Paraná;41;PR;11835379;"PREVISÃO ATUALIZADA";"IPVA";"siconfi-cor_RREO6IPVA";2618173200,00
Governo do Estado do Paraná;41;PR;11835379;"PREVISÃO ATUALIZADA";"ITCD";"siconfi-cor_RREO6ITCD";946492800,00
Governo do Estado do Paraná;41;PR;11835379;"PREVISÃO ATUALIZADA";"IRRF";"siconfi-cor_RREO6IRRF";3492661000,00
Governo do Estado do Paraná;41;PR;11835379;"PREVISÃO ATUALIZADA";"Outros Impostos, Taxas e Contribuições de Melhoria";"siconfi-cor_RREO6OutrasReceitasTributarias";375757577,00
Governo do Estado do Paraná;41;PR;11835379;"PREVISÃO ATUALIZADA";"Receita Patrimonial";"siconfi-cor_RREO6ReceitaPatrimonial";4343482747,00
Governo do Estado do Paraná;41;PR;11835379;"PREVISÃO ATUALIZADA";"Aplicações Financeiras (II)";"siconfi-cor_RREO6AplicacoesFinanceiras";3734120038,00
Governo do Estado do Paraná;41;PR;11835379;"PREVISÃO ATUALIZADA";"Outras Receitas Patrimoniais";"siconfi-cor_OutrasReceitasPatrimoniais";609362709,00
Governo do Estado do Paraná;41;PR;11835379;"PREVISÃO ATUALIZADA";"Transferências Correntes";"siconfi-cor_RREO6TransferenciasCorrentes";15632254133,00
Governo do Estado do Paraná;41;PR;11835379;"PREVISÃO ATUALIZADA";"Cota-Parte do FPE";"siconfi-cor_RREO6CotaParteDoFPE";3821970300,00
Governo do Estado do Paraná;41;PR;11835379;"PREVISÃO ATUALIZADA";"Transferências da LC nº 61/1989";"siconfi-cor_TransferenciasDaLCn611989";307198962,00
Governo do Estado do Paraná;41;PR;11835379;"PREVISÃO ATUALIZADA";"Transferências do FUNDEB";"siconfi-cor_TransferenciasDoFUNDEB";7382293792,00
Governo do Estado do Paraná;41;PR;11835379;"PREVISÃO ATUALIZADA";"Outras Transferências Correntes";"siconfi-cor_RREO6OutrasTransferenciasCorrentes";4120791079,00
Governo do Estado do Paraná;41;PR;11835379;"PREVISÃO ATUALIZADA";"Demais Receitas Correntes";"siconfi-cor_RREO6DemaisReceitasCorrentes";3939663304,00
Governo do Estado do Paraná;41;PR;11835379;"PREVISÃO ATUALIZADA";"Receitas Correntes Restantes";"siconfi-cor_RREO6DiversasReceitasCorrentes";3939663304,00
Governo do Estado do Paraná;41;PR;11835379;"PREVISÃO ATUALIZADA";"RECEITAS PRIMÁRIAS CORRENTES (EXCETO FONTES RPPS) (IV) = (I - (II + III))";"siconfi-cor_ReceitasPrimariasCorrentesExcetoFontesRPPS";54283868843,00
Governo do Estado do Paraná;41;PR;11835379;"PREVISÃO ATUALIZADA";"RECEITAS PRIMÁRIAS CORRENTES (COM FONTES RPPS) (V)";"siconfi-cor_ReceitasPrimariasCorrentesComFontesRPPS";7272667847,00
Governo do Estado do Paraná;41;PR;11835379;"PREVISÃO ATUALIZADA";"RECEITAS NÃO PRIMÁRIAS CORRENTES (COM FONTES RPPS) (VI)";"siconfi-cor_ReceitasNaoPrimariasCorrentesComFontesRPPS";470997818,00
Governo do Estado do Paraná;41;PR;11835379;"PREVISÃO ATUALIZADA";"RECEITAS DE CAPITAL (EXCETO FONTES RPPS) (VII)";"siconfi-cor_ReceitasDeCapitalExcetoFontesRPPS";2137289354,00
Governo do Estado do Paraná;41;PR;11835379;"PREVISÃO ATUALIZADA";"Operações de Crédito (VIII)";"siconfi-cor_RREO6OperacoesDeCredito";1154746903,00
Governo do Estado do Paraná;41;PR;11835379;"PREVISÃO ATUALIZADA";"Amortização de Empréstimos (IX)";"siconfi-cor_RREO6AmortizacaoDeEmprestimos";70020328,00
Governo do Estado do Paraná;41;PR;11835379;"PREVISÃO ATUALIZADA";"Alienação de Bens";"siconfi-cor_RREO6AlienacaoDeBens";375262257,00
Governo do Estado do Paraná;41;PR;11835379;"PREVISÃO ATUALIZADA";"Outras Alienações de Bens";"siconfi-cor_OutrasAlienacoesDeBens";375262257,00
Governo do Estado do Paraná;41;PR;11835379;"PREVISÃO ATUALIZADA";"Transferências de Capital";"siconfi-cor_RREO6TransferenciasDeCapital";535598566,00
Governo do Estado do Paraná;41;PR;11835379;"PREVISÃO ATUALIZADA";"Convênios";"siconfi-cor_RREO6ConveniosCapital";121867593,00
Governo do Estado do Paraná;41;PR;11835379;"PREVISÃO ATUALIZADA";"Outras Transferências de Capital";"siconfi-cor_RREO6OutrasTransferenciasDeCapital";413730973,00
Governo do Estado do Paraná;41;PR;11835379;"PREVISÃO ATUALIZADA";"Outras Receitas de Capital";"siconfi-cor_RREO6OutrasReceitasDeCapital";1661300,00
Governo do Estado do Paraná;41;PR;11835379;"PREVISÃO ATUALIZADA";"Outras Receitas de Capital Primárias";"siconfi-cor_OutrasReceitasDeCapitalPrimarias";1661300,00
Governo do Estado do Paraná;41;PR;11835379;"PREVISÃO ATUALIZADA";"RECEITAS PRIMÁRIAS DE CAPITAL (EXCETO FONTES RPPS) (XIII) = (VII - (VIII + IX + X + XI + XII))";"siconfi-cor_ReceitasPrimariasDeCapitalExcetoFontesRPPS";912522123,00
Governo do Estado do Paraná;41;PR;11835379;"PREVISÃO ATUALIZADA";"RECEITA PRIMÁRIA TOTAL (XVI) = (IV + V + XIII + XIV)";"siconfi-cor_RREO6TotalReceitaPrimaria";62469058813,00
Governo do Estado do Paraná;41;PR;11835379;"PREVISÃO ATUALIZADA";"RECEITA PRIMÁRIA TOTAL (EXCETO FONTES RPPS) (XVII) = (IV + XIII)";"siconfi-cor_ReceitaPrimariaTotalExcetoFontesRPPS";55196390966,00
Governo do Estado do Paraná;41;PR;11835379;"RECEITAS REALIZADAS (a)";"RECEITAS CORRENTES (EXCETO FONTES RPPS) (I)";"siconfi-cor_ReceitasCorrentesExcetoFontesRPPS";65521737256,65
Governo do Estado do Paraná;41;PR;11835379;"RECEITAS REALIZADAS (a)";"Impostos, Taxas e Contribuições de Melhoria";"siconfi-cor_RREO6ReceitasTributarias";40141101463,93
Governo do Estado do Paraná;41;PR;11835379;"RECEITAS REALIZADAS (a)";"ICMS";"siconfi-cor_RREO6ICMS";31185158021,01
Governo do Estado do Paraná;41;PR;11835379;"RECEITAS REALIZADAS (a)";"IPVA";"siconfi-cor_RREO6IPVA";2726175279,52
Governo do Estado do Paraná;41;PR;11835379;"RECEITAS REALIZADAS (a)";"ITCD";"siconfi-cor_RREO6ITCD";1192351559,19
Governo do Estado do Paraná;41;PR;11835379;"RECEITAS REALIZADAS (a)";"IRRF";"siconfi-cor_RREO6IRRF";4696353454,3
Governo do Estado do Paraná;41;PR;11835379;"RECEITAS REALIZADAS (a)";"Outros Impostos, Taxas e Contribuições de Melhoria";"siconfi-cor_RREO6OutrasReceitasTributarias";341063149,91
Governo do Estado do Paraná;41;PR;11835379;"RECEITAS REALIZADAS (a)";"Receita Patrimonial";"siconfi-cor_RREO6ReceitaPatrimonial";4659720848,83
Governo do Estado do Paraná;41;PR;11835379;"RECEITAS REALIZADAS (a)";"Aplicações Financeiras (II)";"siconfi-cor_RREO6AplicacoesFinanceiras";4142457391,08
Governo do Estado do Paraná;41;PR;11835379;"RECEITAS REALIZADAS (a)";"Outras Receitas Patrimoniais";"siconfi-cor_OutrasReceitasPatrimoniais";517263457,75
Governo do Estado do Paraná;41;PR;11835379;"RECEITAS REALIZADAS (a)";"Transferências Correntes";"siconfi-cor_RREO6TransferenciasCorrentes";16212041997,11
Governo do Estado do Paraná;41;PR;11835379;"RECEITAS REALIZADAS (a)";"Cota-Parte do FPE";"siconfi-cor_RREO6CotaParteDoFPE";4174046748,4
Governo do Estado do Paraná;41;PR;11835379;"RECEITAS REALIZADAS (a)";"Transferências da LC nº 61/1989";"siconfi-cor_TransferenciasDaLCn611989";465446572,45
Governo do Estado do Paraná;41;PR;11835379;"RECEITAS REALIZADAS (a)";"Transferências do FUNDEB";"siconfi-cor_TransferenciasDoFUNDEB";7531622720,96
Governo do Estado do Paraná;41;PR;11835379;"RECEITAS REALIZADAS (a)";"Outras Transferências Correntes";"siconfi-cor_RREO6OutrasTransferenciasCorrentes";4040925955,3
Governo do Estado do Paraná;41;PR;11835379;"RECEITAS REALIZADAS (a)";"Demais Receitas Correntes";"siconfi-cor_RREO6DemaisReceitasCorrentes";4508872946,78
Governo do Estado do Paraná;41;PR;11835379;"RECEITAS REALIZADAS (a)";"Outras Receitas Financeiras (III)";"siconfi-cor_OutrasReceitasFinanceiras";615664,63
Governo do Estado do Paraná;41;PR;11835379;"RECEITAS REALIZADAS (a)";"Receitas Correntes Restantes";"siconfi-cor_RREO6DiversasReceitasCorrentes";4508257282,15
Governo do Estado do Paraná;41;PR;11835379;"RECEITAS REALIZADAS (a)";"RECEITAS PRIMÁRIAS CORRENTES (EXCETO FONTES RPPS) (IV) = (I - (II + III))";"siconfi-cor_ReceitasPrimariasCorrentesExcetoFontesRPPS";61378664200,94
Governo do Estado do Paraná;41;PR;11835379;"RECEITAS REALIZADAS (a)";"RECEITAS PRIMÁRIAS CORRENTES (COM FONTES RPPS) (V)";"siconfi-cor_ReceitasPrimariasCorrentesComFontesRPPS";7658613240,19
Governo do Estado do Paraná;41;PR;11835379;"RECEITAS REALIZADAS (a)";"RECEITAS NÃO PRIMÁRIAS CORRENTES (COM FONTES RPPS) (VI)";"siconfi-cor_ReceitasNaoPrimariasCorrentesComFontesRPPS";470190863,28
Governo do Estado do Paraná;41;PR;11835379;"RECEITAS REALIZADAS (a)";"RECEITAS DE CAPITAL (EXCETO FONTES RPPS) (VII)";"siconfi-cor_ReceitasDeCapitalExcetoFontesRPPS";872473028,94
Governo do Estado do Paraná;41;PR;11835379;"RECEITAS REALIZADAS (a)";"Operações de Crédito (VIII)";"siconfi-cor_RREO6OperacoesDeCredito";382733381,46
Governo do Estado do Paraná;41;PR;11835379;"RECEITAS REALIZADAS (a)";"Amortização de Empréstimos (IX)";"siconfi-cor_RREO6AmortizacaoDeEmprestimos";87132833,59
Governo do Estado do Paraná;41;PR;11835379;"RECEITAS REALIZADAS (a)";"Alienação de Bens";"siconfi-cor_RREO6AlienacaoDeBens";16733016,15
Governo do Estado do Paraná;41;PR;11835379;"RECEITAS REALIZADAS (a)";"Outras Alienações de Bens";"siconfi-cor_OutrasAlienacoesDeBens";16733016,15
Governo do Estado do Paraná;41;PR;11835379;"RECEITAS REALIZADAS (a)";"Transferências de Capital";"siconfi-cor_RREO6TransferenciasDeCapital";385859743,85
Governo do Estado do Paraná;41;PR;11835379;"RECEITAS REALIZADAS (a)";"Convênios";"siconfi-cor_RREO6ConveniosCapital";23278424,99
Governo do Estado do Paraná;41;PR;11835379;"RECEITAS REALIZADAS (a)";"Outras Transferências de Capital";"siconfi-cor_RREO6OutrasTransferenciasDeCapital";362581318,86
Governo do Estado do Paraná;41;PR;11835379;"RECEITAS REALIZADAS (a)";"Outras Receitas de Capital";"siconfi-cor_RREO6OutrasReceitasDeCapital";14053,89
Governo do Estado do Paraná;41;PR;11835379;"RECEITAS REALIZADAS (a)";"Outras Receitas de Capital Primárias";"siconfi-cor_OutrasReceitasDeCapitalPrimarias";14053,89
Governo do Estado do Paraná;41;PR;11835379;"RECEITAS REALIZADAS (a)";"RECEITAS PRIMÁRIAS DE CAPITAL (EXCETO FONTES RPPS) (XIII) = (VII - (VIII + IX + X + XI + XII))";"siconfi-cor_ReceitasPrimariasDeCapitalExcetoFontesRPPS";402606813,89
Governo do Estado do Paraná;41;PR;11835379;"RECEITAS REALIZADAS (a)";"RECEITA PRIMÁRIA TOTAL (XVI) = (IV + V + XIII + XIV)";"siconfi-cor_RREO6TotalReceitaPrimaria";69439884255,02
Governo do Estado do Paraná;41;PR;11835379;"RECEITAS REALIZADAS (a)";"RECEITA PRIMÁRIA TOTAL (EXCETO FONTES RPPS) (XVII) = (IV + XIII)";"siconfi-cor_ReceitaPrimariaTotalExcetoFontesRPPS";61781271014,83
Governo do Estado do Piauí;22;PI;3270174;"PREVISÃO ATUALIZADA";"RECEITAS CORRENTES (EXCETO FONTES RPPS) (I)";"siconfi-cor_ReceitasCorrentesExcetoFontesRPPS";14529474716,00
Governo do Estado do Piauí;22;PI;3270174;"PREVISÃO ATUALIZADA";"Impostos, Taxas e Contribuições de Melhoria";"siconfi-cor_RREO6ReceitasTributarias";5160174293,00
Governo do Estado do Piauí;22;PI;3270174;"PREVISÃO ATUALIZADA";"ICMS";"siconfi-cor_RREO6ICMS";3686564225,00
Governo do Estado do Piauí;22;PI;3270174;"PREVISÃO ATUALIZADA";"IPVA";"siconfi-cor_RREO6IPVA";209769813,00
Governo do Estado do Piauí;22;PI;3270174;"PREVISÃO ATUALIZADA";"ITCD";"siconfi-cor_RREO6ITCD";23310672,00
Governo do Estado do Piauí;22;PI;3270174;"PREVISÃO ATUALIZADA";"IRRF";"siconfi-cor_RREO6IRRF";751824348,00
Governo do Estado do Piauí;22;PI;3270174;"PREVISÃO ATUALIZADA";"Outros Impostos, Taxas e Contribuições de Melhoria";"siconfi-cor_RREO6OutrasReceitasTributarias";488705235,00
Governo do Estado do Piauí;22;PI;3270174;"PREVISÃO ATUALIZADA";"Contribuições";"siconfi-cor_RREO6ReceitasDeContribuicoes";453061666,00
Governo do Estado do Piauí;22;PI;3270174;"PREVISÃO ATUALIZADA";"Receita Patrimonial";"siconfi-cor_RREO6ReceitaPatrimonial";383841195,00
Governo do Estado do Piauí;22;PI;3270174;"PREVISÃO ATUALIZADA";"Aplicações Financeiras (II)";"siconfi-cor_RREO6AplicacoesFinanceiras";371260869,00
Governo do Estado do Piauí;22;PI;3270174;"PREVISÃO ATUALIZADA";"Outras Receitas Patrimoniais";"siconfi-cor_OutrasReceitasPatrimoniais";12580326,00
Governo do Estado do Piauí;22;PI;3270174;"PREVISÃO ATUALIZADA";"Transferências Correntes";"siconfi-cor_RREO6TransferenciasCorrentes";8462307998,00
Governo do Estado do Piauí;22;PI;3270174;"PREVISÃO ATUALIZADA";"Cota-Parte do FPE";"siconfi-cor_RREO6CotaParteDoFPE";6008452868,00
Governo do Estado do Piauí;22;PI;3270174;"PREVISÃO ATUALIZADA";"Transferências da LC nº 61/1989";"siconfi-cor_TransferenciasDaLCn611989";1154850,00
Governo do Estado do Piauí;22;PI;3270174;"PREVISÃO ATUALIZADA";"Transferências do FUNDEB";"siconfi-cor_TransferenciasDoFUNDEB";1605007025,00
Governo do Estado do Piauí;22;PI;3270174;"PREVISÃO ATUALIZADA";"Outras Transferências Correntes";"siconfi-cor_RREO6OutrasTransferenciasCorrentes";847693255,00
Governo do Estado do Piauí;22;PI;3270174;"PREVISÃO ATUALIZADA";"Demais Receitas Correntes";"siconfi-cor_RREO6DemaisReceitasCorrentes";70089564,00
Governo do Estado do Piauí;22;PI;3270174;"PREVISÃO ATUALIZADA";"Receitas Correntes Restantes";"siconfi-cor_RREO6DiversasReceitasCorrentes";70089564,00
Governo do Estado do Piauí;22;PI;3270174;"PREVISÃO ATUALIZADA";"RECEITAS PRIMÁRIAS CORRENTES (EXCETO FONTES RPPS) (IV) = (I - (II + III))";"siconfi-cor_ReceitasPrimariasCorrentesExcetoFontesRPPS";14158213847,00
Governo do Estado do Piauí;22;PI;3270174;"PREVISÃO ATUALIZADA";"RECEITAS PRIMÁRIAS CORRENTES (COM FONTES RPPS) (V)";"siconfi-cor_ReceitasPrimariasCorrentesComFontesRPPS";2301092300,00
Governo do Estado do Piauí;22;PI;3270174;"PREVISÃO ATUALIZADA";"RECEITAS NÃO PRIMÁRIAS CORRENTES (COM FONTES RPPS) (VI)";"siconfi-cor_ReceitasNaoPrimariasCorrentesComFontesRPPS";15907349,00
Governo do Estado do Piauí;22;PI;3270174;"PREVISÃO ATUALIZADA";"RECEITAS DE CAPITAL (EXCETO FONTES RPPS) (VII)";"siconfi-cor_ReceitasDeCapitalExcetoFontesRPPS";2383270268,00
Governo do Estado do Piauí;22;PI;3270174;"PREVISÃO ATUALIZADA";"Operações de Crédito (VIII)";"siconfi-cor_RREO6OperacoesDeCredito";2220227737,00
Governo do Estado do Piauí;22;PI;3270174;"PREVISÃO ATUALIZADA";"Amortização de Empréstimos (IX)";"siconfi-cor_RREO6AmortizacaoDeEmprestimos";760684,00
Governo do Estado do Piauí;22;PI;3270174;"PREVISÃO ATUALIZADA";"Alienação de Bens";"siconfi-cor_RREO6AlienacaoDeBens";758315,00
Governo do Estado do Piauí;22;PI;3270174;"PREVISÃO ATUALIZADA";"Outras Alienações de Bens";"siconfi-cor_OutrasAlienacoesDeBens";758315,00
Governo do Estado do Piauí;22;PI;3270174;"PREVISÃO ATUALIZADA";"Transferências de Capital";"siconfi-cor_RREO6TransferenciasDeCapital";161523532,00
Governo do Estado do Piauí;22;PI;3270174;"PREVISÃO ATUALIZADA";"Convênios";"siconfi-cor_RREO6ConveniosCapital";17799246,00
Governo do Estado do Piauí;22;PI;3270174;"PREVISÃO ATUALIZADA";"Outras Transferências de Capital";"siconfi-cor_RREO6OutrasTransferenciasDeCapital";143724286,00
Governo do Estado do Piauí;22;PI;3270174;"PREVISÃO ATUALIZADA";"RECEITAS PRIMÁRIAS DE CAPITAL (EXCETO FONTES RPPS) (XIII) = (VII - (VIII + IX + X + XI + XII))";"siconfi-cor_ReceitasPrimariasDeCapitalExcetoFontesRPPS";162281847,00
Governo do Estado do Piauí;22;PI;3270174;"PREVISÃO ATUALIZADA";"RECEITA PRIMÁRIA TOTAL (XVI) = (IV + V + XIII + XIV)";"siconfi-cor_RREO6TotalReceitaPrimaria";16621587994,00
Governo do Estado do Piauí;22;PI;3270174;"PREVISÃO ATUALIZADA";"RECEITA PRIMÁRIA TOTAL (EXCETO FONTES RPPS) (XVII) = (IV + XIII)";"siconfi-cor_ReceitaPrimariaTotalExcetoFontesRPPS";14320495694,00
Governo do Estado do Piauí;22;PI;3270174;"RECEITAS REALIZADAS (a)";"RECEITAS CORRENTES (EXCETO FONTES RPPS) (I)";"siconfi-cor_ReceitasCorrentesExcetoFontesRPPS";17165907965,17
Governo do Estado do Piauí;22;PI;3270174;"RECEITAS REALIZADAS (a)";"Impostos, Taxas e Contribuições de Melhoria";"siconfi-cor_RREO6ReceitasTributarias";6448185793,08
Governo do Estado do Piauí;22;PI;3270174;"RECEITAS REALIZADAS (a)";"ICMS";"siconfi-cor_RREO6ICMS";4642952022,54
Governo do Estado do Piauí;22;PI;3270174;"RECEITAS REALIZADAS (a)";"IPVA";"siconfi-cor_RREO6IPVA";233204780,22
Governo do Estado do Piauí;22;PI;3270174;"RECEITAS REALIZADAS (a)";"ITCD";"siconfi-cor_RREO6ITCD";29197932,33
Governo do Estado do Piauí;22;PI;3270174;"RECEITAS REALIZADAS (a)";"IRRF";"siconfi-cor_RREO6IRRF";880706967,48
Governo do Estado do Piauí;22;PI;3270174;"RECEITAS REALIZADAS (a)";"Outros Impostos, Taxas e Contribuições de Melhoria";"siconfi-cor_RREO6OutrasReceitasTributarias";662124090,51
Governo do Estado do Piauí;22;PI;3270174;"RECEITAS REALIZADAS (a)";"Contribuições";"siconfi-cor_RREO6ReceitasDeContribuicoes";442897818,99
Governo do Estado do Piauí;22;PI;3270174;"RECEITAS REALIZADAS (a)";"Receita Patrimonial";"siconfi-cor_RREO6ReceitaPatrimonial";518232086,46
Governo do Estado do Piauí;22;PI;3270174;"RECEITAS REALIZADAS (a)";"Aplicações Financeiras (II)";"siconfi-cor_RREO6AplicacoesFinanceiras";343529391,78
Governo do Estado do Piauí;22;PI;3270174;"RECEITAS REALIZADAS (a)";"Outras Receitas Patrimoniais";"siconfi-cor_OutrasReceitasPatrimoniais";174702694,68
Governo do Estado do Piauí;22;PI;3270174;"RECEITAS REALIZADAS (a)";"Transferências Correntes";"siconfi-cor_RREO6TransferenciasCorrentes";9665757208,83
Governo do Estado do Piauí;22;PI;3270174;"RECEITAS REALIZADAS (a)";"Cota-Parte do FPE";"siconfi-cor_RREO6CotaParteDoFPE";6398073821,97
Governo do Estado do Piauí;22;PI;3270174;"RECEITAS REALIZADAS (a)";"Transferências da LC nº 61/1989";"siconfi-cor_TransferenciasDaLCn611989";1145939,9
Governo do Estado do Piauí;22;PI;3270174;"RECEITAS REALIZADAS (a)";"Transferências do FUNDEB";"siconfi-cor_TransferenciasDoFUNDEB";1733810550,32
Governo do Estado do Piauí;22;PI;3270174;"RECEITAS REALIZADAS (a)";"Outras Transferências Correntes";"siconfi-cor_RREO6OutrasTransferenciasCorrentes";1532726896,64
Governo do Estado do Piauí;22;PI;3270174;"RECEITAS REALIZADAS (a)";"Demais Receitas Correntes";"siconfi-cor_RREO6DemaisReceitasCorrentes";90835057,81
Governo do Estado do Piauí;22;PI;3270174;"RECEITAS REALIZADAS (a)";"Outras Receitas Financeiras (III)";"siconfi-cor_OutrasReceitasFinanceiras";6959818,98
Governo do Estado do Piauí;22;PI;3270174;"RECEITAS REALIZADAS (a)";"Receitas Correntes Restantes";"siconfi-cor_RREO6DiversasReceitasCorrentes";83875238,83
Governo do Estado do Piauí;22;PI;3270174;"RECEITAS REALIZADAS (a)";"RECEITAS PRIMÁRIAS CORRENTES (EXCETO FONTES RPPS) (IV) = (I - (II + III))";"siconfi-cor_ReceitasPrimariasCorrentesExcetoFontesRPPS";16815418754,41
